what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208090168
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208098155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328208108428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208110324
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208126839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208132058
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208132088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208132601
error,log,,,"Designer [1.2.0.r36x201109270310.201202021342]: java.lang.NegativeArraySizeException",1328208132709
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208141317
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208141338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208141820
error,log,,,"Designer [1.2.0.r36x201109270310.201202021342]: java.lang.NegativeArraySizeException",1328208141827
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1328208156080
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1328208156334
started,bundle,com.google.gdt.eclipse.designer.wizards,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.wizards",1328208156456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208159502
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208159683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208161625
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1328208161658
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328208161805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208161919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208167106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208175330
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1328208175364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208180805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208187037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1328208187078
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328208187326
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328208187445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208188779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208189542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208189670
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208208064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208253117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208253564
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208253818
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208269025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208269180
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328208281435
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208283792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208283820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208284483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208284652
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208313628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208320964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208321175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208321336
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208324313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208324380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208328948
error,log,,,"Designer [1.2.0.r36x201109270310.201202021342]: Java heap space",1328208328953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208329119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208347102
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328208355593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208360882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208378457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208378511
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208380695
error,log,,,"Designer [1.2.0.r36x201109270310.201202021342]: Java heap space",1328208380700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208380792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208384767
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328208385174
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1328208387822
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1328208387822
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1328208387939
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1328208387941
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1328208388021
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1328208388060
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.2.0.r36x201109270449,"org.eclipse.wb.rcp.GroupLayout",1328208388060
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.2.0.r36x201109270453,"org.eclipse.wb.rcp.SWT_AWT",1328208388061
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding.emf",1328208388085
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.2.0.r36x201109270457,"org.eclipse.wb.rcp.databinding.xwt",1328208388086
stopped,bundle,org.eclipse.wb.rcp.databinding,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding",1328208388086
stopped,bundle,org.eclipse.wb.rcp.nebula,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.nebula",1328208388086
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.swing2swt",1328208388086
stopped,bundle,org.eclipse.wb.xwt,1.2.0.r36x201109270457,"org.eclipse.wb.xwt",1328208388086
stopped,bundle,org.eclipse.wb.rcp,1.2.0.r36x201109270442,"org.eclipse.wb.rcp",1328208388086
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1328208388086
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1328208388088
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1328208388101
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1328208388162
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1328208388162
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1328208388162
stopped,bundle,com.google.gdt.eclipse.designer.GWTExt,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GWTExt",1328208388162
stopped,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GXT.databinding",1328208388162
stopped,bundle,com.google.gdt.eclipse.designer.GXT,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GXT",1328208388162
stopped,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.SmartGWT",1328208388162
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder.wizards,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.UiBinder.wizards",1328208388163
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110181239,"com.google.gdt.eclipse.designer.UiBinder",1328208388163
stopped,bundle,com.google.gdt.eclipse.designer.launch,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.launch",1328208388360
stopped,bundle,com.google.gdt.eclipse.designer.preferences,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.preferences",1328208388361
stopped,bundle,com.google.gdt.eclipse.designer.wizards,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.wizards",1328208388361
stopped,bundle,com.google.gdt.eclipse.designer,2.4.2.r36x201110181239,"com.google.gdt.eclipse.designer",1328208388361
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1328208388361
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1328208388383
stopped,bundle,org.eclipse.dltk.mod.javascript.debug.ui,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.debug.ui",1328208388535
stopped,bundle,org.eclipse.dltk.mod.javascript.jsjdtdebugger,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.jsjdtdebugger",1328208388536
stopped,bundle,org.ebayopensource.vjet.eclipse.debug.ui,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.debug.ui",1328208388615
stopped,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.debug",1328208388615
stopped,bundle,org.ebayopensource.vjet.eclipse.launching,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.launching",1328208388615
stopped,bundle,org.eclipse.dltk.mod.javascript.core.dom.support.sample,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.core.dom.support.sample",1328208388616
stopped,bundle,org.eclipse.dltk.mod.javascript.core.dom.support,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.core.dom.support",1328208388617
stopped,bundle,org.eclipse.dltk.mod.javascript.launching,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.launching",1328208388617
stopped,bundle,org.eclipse.dltk.mod.javascript.debug,1.0.0.201107011528,"org.eclipse.dltk.mod.javascript.debug",1328208388618
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1328208388618
stopped,bundle,com.python.pydev.codecompletion,2.2.4.2011110216,"com.python.pydev.codecompletion",1328208388727
stopped,bundle,com.python.pydev.refactoring,2.2.4.2011110216,"com.python.pydev.refactoring",1328208388797
stopped,bundle,com.python.pydev.analysis,2.2.4.2011110216,"com.python.pydev.analysis",1328208388798
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1328208476017
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1328208476018
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1328208476038
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1328208476038
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1328208476039
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1328208476039
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1328208476040
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1328208476040
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1328208476041
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1328208476041
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1328208476061
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1328208476064
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1328208476065
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1328208476065
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1328208476113
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1328208476113
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1328208476114
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1328208476115
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1328208476116
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1328208476118
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1328208476118
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1328208476119
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1328208476129
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1328208476135
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1328208476135
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1328208476136
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1328208476143
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1328208476144
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1328208476150
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1328208476150
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1328208476151
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1328208476157
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1328208476157
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1328208476158
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1328208476158
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1328208476166
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1328208476177
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1328208476205
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1328208476206
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1328208476206
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1328208476207
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1328208476207
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1328208476209
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1328208476209
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1328208476210
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1328208476211
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1328208476211
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1328208476211
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1328208476212
