what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205012822
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205012830
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205014813
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205014913
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205014913
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205016198
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205016279
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205016285
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205017184
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205017340
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205017340
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328205018928
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205018932
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1328205020144
started,bundle,org.eclipse.wb.rcp,1.2.0.r36x201109270442,"org.eclipse.wb.rcp",1328205024867
started,bundle,org.eclipse.wb.swt,1.2.0.r36x201109270414,"org.eclipse.wb.swt",1328205024898
started,bundle,org.eclipse.wb.swing,1.2.0.r36x201109270434,"org.eclipse.wb.swing",1328205024952
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1328205025151
started,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GXT.databinding",1328205025244
started,bundle,org.eclipse.wb.rcp.databinding,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding",1328205025282
started,bundle,org.eclipse.wb.swing.databinding,1.2.0.r36x201109270434,"org.eclipse.wb.swing.databinding",1328205025326
started,bundle,org.eclipse.wb.core.xml,1.2.0.r36x201109270326,"org.eclipse.wb.core.xml",1328205025715
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328205026263
started,bundle,org.eclipse.wb.xwt,1.2.0.r36x201109270457,"org.eclipse.wb.xwt",1328205026597
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1328205026873
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1328205027074
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328205027090
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328205031290
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205041073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205063228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205064876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205066599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205066615
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205085719
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205088333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205089531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205091627
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205092758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205093733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205094872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205099647
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205130643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205140066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205272495
started,bundle,org.python.pydev.core,2.2.4.2011110216,"org.python.pydev.core",1328205292985
started,bundle,org.python.pydev.debug,2.2.4.2011110216,"org.python.pydev.debug",1328205292995
started,bundle,com.python.pydev.analysis,2.2.4.2011110216,"com.python.pydev.analysis",1328205294145
started,bundle,org.python.pydev,2.2.4.2011110216,"org.python.pydev",1328205294268
error,log,,,"Server returned HTTP response code: 500 for URL: https://ping.aptana.com/ping.php",1328205295488
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328205300349
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205302763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205311218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205320759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205615310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205619928
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205638619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205661942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205664644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205665242
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205666972
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205667017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205774603
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205778380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205809521
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205812616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205814586
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328205824863
started,bundle,org.ebayopensource.vjet.eclipse.launching,1.0.0.201107011528,"org.ebayopensource.vjet.eclipse.launching",1328205826553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205827284
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1328205828255
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1328205828761
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1328205828851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205828993
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1328205829710
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205830183
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328205830336
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1328205835297
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1328205835377
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1328205836730
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1328205839665
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1328205841270
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1328205841980
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1328205842623
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1328205844387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328205924146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206007010
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1328206007021
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328206007496
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1328206013240
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1328206013315
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1328206013455
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1328206013462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206025328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206027927
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206034635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206036838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206043519
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328206045766
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1328206047586
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206049645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206055835
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328206066755
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328206066880
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1328206077360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1328206079993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206080640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206083542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206125373
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206139502
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206143517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206150038
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206166235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206284086
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206293519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206298398
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206358222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206360862
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206362712
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328206366168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206369625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206374697
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328206376112
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206389581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206396896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206398652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206413399
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206415318
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206417127
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206425072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206433676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1328206437419
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206438426
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1328206438487
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1328206444243
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1328206444389
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1328206444541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1328206444693
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1328206444853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206446063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206448630
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206454378
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206458652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206498499
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206499634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206501744
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206519841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206523901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206534725
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328206591640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206596701
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206597670
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206598361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206600150
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1328206606408
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206612325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206615769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206622481
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206633708
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206639142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206651606
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1328206681571
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1328206683756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1328206698820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1328206700575
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206726350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206729510
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206736842
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206761613
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206766791
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206794794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206800741
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206804070
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206818087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206820023
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206825823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206848572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206851375
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206860047
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206867182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206869571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206878854
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1328206887703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328206889859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328207094218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328207098045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328207106422
