what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327434858290
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327434860151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434885934
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434926100
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327434928884
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327434933244
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327434933549
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327434934689
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434938117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434948814
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1327434954251
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327434954368
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327434956594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434972043
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434991127
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327434997693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327434999731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435007877
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435020405
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435026931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435038104
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1327435042609
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435045663
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435045760
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327435080347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435085161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435085306
error,log,,,"Unhandled event loop exception",1327435085424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327435087340
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435092846
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435092995
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435094596
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327435099383
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327435127144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435140520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435142020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435163687
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327435217325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435217423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435220608
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435224552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435227239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435359463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435361742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435368411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435374670
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435387750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435389909
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435414148
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435493398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435494943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327435494967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436152329
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436161996
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327436171367
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436174118
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436192635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436192719
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436198877
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436202201
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436204916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436207194
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436209838
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327436209947
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327436210893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436211984
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436213364
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436213460
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436215917
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327436216045
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436217191
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436223036
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436226449
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436226531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436229624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436231421
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1327436231593
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436231644
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1327436235875
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436236038
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepInto",1327436237751
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436240992
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436246208
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436256216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436264233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436277740
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436277857
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436282744
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436290774
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436300161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436313891
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436323336
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1327436325363
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436328128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436341235
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Terminate",1327436342723
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1327436345211
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436345229
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436345933
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436351338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436351419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436354101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436382279
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436404980
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436428461
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436432530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436432615
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436434601
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327436434763
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327436436177
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436438953
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436441233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436441298
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436444409
opened,editor,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1327436444771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436447140
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1327436447228
activated,editor,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1327436447236
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1327436453367
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1327436453452
closed,editor,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1327436453696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436457125
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436460852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436464563
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436473295
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436479736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436487879
opened,editor,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1327436502243
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327436509972
closed,editor,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1327436510149
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436511573
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436512554
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436512903
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1327436514069
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1327436514069
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1327436514094
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1327436514123
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1327436514175
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1327436514216
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.2.0.r36x201109270449,"org.eclipse.wb.rcp.GroupLayout",1327436514251
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.2.0.r36x201109270453,"org.eclipse.wb.rcp.SWT_AWT",1327436514255
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding.emf",1327436514301
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1327436539061
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1327436539062
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1327436539072
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1327436539074
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1327436539083
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1327436539084
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1327436539085
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1327436539091
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1327436539091
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1327436539092
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1327436539092
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1327436539096
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1327436539096
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1327436539097
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1327436539107
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1327436539113
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1327436539113
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1327436539114
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1327436539115
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1327436539115
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1327436539116
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1327436539116
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1327436539125
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1327436539126
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1327436539133
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1327436539135
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1327436539136
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1327436539137
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1327436539138
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1327436539145
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1327436539156
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1327436539161
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1327436539166
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1327436539166
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1327436539167
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1327436539178
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1327436539179
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1327436539180
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1327436539181
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1327436539186
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1327436539187
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1327436539191
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1327436539194
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1327436539194
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1327436539194
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1327436539196
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1327436539196
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1327436539197
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1327436539208
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1327436539211
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1327436539220
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1327436539221
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1327436539221
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1327436539222
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1327436539223
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1327436539224
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1327436539225
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1327436539227
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1327436539227
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1327436539233
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1327436539234
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1327436539238
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1327436539239
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1327436539240
